"","enddate","sex","quota_age","residency","gensoctrust","trustingroups_1","trustingroups_2","trustingroups_3","trustingroups_4","trustingroups_5","trustingroups_6","trustingroups_7","trustingroups_8","trustingroups_9","trustingroups_10","trustingroups_11","trustingroups_12","trustingroups_13","covidexp","covideffect_1","covideffect_2","covideffect_3","covideffect_4","sars","cultcog_1","cultcog_2","cultcog_3","cultcog_4","cultcog_5","cultcog_6","prosocial","canadaq_1","canadaq_2","canadaq_3","finitepool_1","worrycovid19","finitepool_3","finitepool_4","finitepool_5","finitepool_6","finitepool_7","finitepool_8","longitude_1","longitude_2","longitude_3","personal_1","personal_2","personal_3","personal_4","personal_5","personal_6","personal_7","personal_8","friends_1","friends_2","friends_3","friends_4","friends_5","friends_6","friends_7","friends_8","mediaexp_1","mediaexp_2","mediaexp_3","mediaexp_4","mediaexp_5","mediaexp_6","mediaexp_7","posterstrustq1","socialmediatrustq1","journalisttrustq1","govtrustq1","workplacetrustq1","friendstrustq1","whotrustq1","soughtinfo","prep","govresponse_1","govresponse_2","govresponse_3","govresponse_4","govresponse_5","govresponse_6","govresponse_7","govresponse_8","govresponse_9","govrestrict_1","govrestrict_2","govrestrict_3","sciunderstand","knowledgecert_1","knowledgecert_2","vaccine_1","vaccine_2","num1","num2a","num2b","num3","numeracyq1","demage","demedu","demhealthcare","ethnicmin","politics"
"53","2020-03-23T10:50:22Z",1,3,"DE",4,4,4,4,4,4,4,4,4,2,4,3,4,3,8,4,4,4,1,2,3,4,3,3,4,4,6,4,3,2,6,6,6,3,5,5,4,4,3,1,1,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,2,1,1,1,1,1,1,NA,4,5,6,6,5,6,1,"1,2,4,5,6,8,9,10",4,5,5,5,5,5,5,5,5,4,4,4,5,3,3,1,1,45,7,NA,NA,1,43,5,2,2,3
"54","2020-03-23T10:51:22Z",2,2,"DE",4,5,4,3,3,1,1,3,4,1,1,1,4,1,8,5,4,3,1,2,1,6,3,1,4,5,7,5,4,3,2,4,4,7,5,5,4,4,4,2,1,4,5,2,4,4,2,4,5,4,5,3,3,3,3,4,5,2,1,1,1,1,1,1,NA,4,4,4,4,4,4,1,"1,4,5,6,7,11",7,7,5,4,5,5,5,5,4,2,3,3,6,3,3,1,1,10,25,NA,NA,1,34,2,2,2,5
"55","2020-03-23T10:51:49Z",1,4,"DE",3,4,4,3,3,2,3,4,3,4,3,4,3,3,2,1,5,3,6,2,2,5,3,1,4,3,6,5,4,1,6,6,4,4,7,5,6,4,6,3,1,4,5,3,4,4,3,3,6,3,6,3,4,4,3,3,6,2,2,1,1,1,2,1,NA,NA,6,6,6,NA,6,1,"1,4,5,6,7,8,9",7,6,6,6,6,5,6,6,6,3,3,4,4,3,5,1,1,25,NA,25,20,1,49,2,2,2,3
"56","2020-03-23T10:52:08Z",2,3,"DE",2,5,3,2,2,2,2,3,4,2,4,2,4,3,8,3,1,1,1,2,1,6,1,1,5,6,7,5,3,1,6,7,2,2,4,3,6,6,7,4,1,7,6,1,7,7,7,1,5,7,7,3,7,7,5,1,5,2,2,1,1,2,1,1,NA,NA,5,3,NA,4,5,2,"1,2,4,5,6,11",6,2,6,6,6,4,6,6,5,2,5,5,6,4,4,2,1,25,NA,35,50,1,37,3,2,2,4
"57","2020-03-23T10:52:14Z",1,6,"DE",5,5,4,4,3,3,4,4,3,3,3,4,3,4,8,1,1,1,1,2,3,6,3,3,5,4,5,4,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,1,1,1,1,NA,NA,5,6,6,6,6,1,"1,2,3,4,5,6,7,8,9,11",5,5,5,5,5,5,5,5,5,3,3,3,5,6,6,1,1,1,1,NA,NA,2,70,5,2,2,5
"58","2020-03-23T10:52:15Z",2,1,"DE",4,3,3,3,3,1,3,4,4,3,3,3,4,3,8,1,1,1,1,2,2,5,4,2,4,6,7,5,3,2,5,5,5,1,4,4,5,1,4,3,1,5,5,5,7,7,5,3,4,5,5,5,7,7,7,4,4,1,2,1,1,1,1,1,5,NA,5,5,4,6,5,2,"4,6,9,11",3,3,3,3,3,3,3,3,3,1,1,1,3,4,5,1,1,10,30,NA,NA,2,24,2,2,2,4
"59","2020-03-23T10:52:59Z",2,5,"DE",6,5,5,5,4,3,3,5,5,4,3,4,5,4,8,1,1,1,1,2,1,6,1,1,6,5,7,5,3,1,5,6,4,3,2,1,5,2,6,6,6,2,1,2,4,2,2,2,4,2,5,2,4,2,2,3,4,1,2,1,1,1,1,1,7,NA,5,6,7,2,7,1,"1,2,3,4,5,6,7",7,6,7,7,7,7,7,7,7,2,2,2,7,2,5,1,1,25,NA,22,50,1,60,5,1,1,4
"60","2020-03-23T10:53:22Z",2,5,"DE",3,4,3,4,3,2,2,4,4,3,3,3,3,3,8,3,3,3,3,2,2,5,2,2,5,2,5,4,3,1,6,7,4,4,6,6,6,6,7,6,5,3,1,3,3,3,3,2,3,3,2,3,3,3,2,2,2,2,1,1,1,1,1,1,NA,4,5,6,5,6,6,1,"1,2,4,5,6,7,9",6,5,6,6,6,6,6,6,6,2,2,2,6,2,2,1,1,30,20,NA,NA,1,63,5,1,2,4
"61","2020-03-23T10:53:37Z",1,2,"DE",4,5,2,3,2,2,1,3,4,2,2,2,4,2,9,6,6,4,1,2,2,6,3,2,4,6,4,5,4,1,7,5,4,7,6,7,5,7,4,2,1,4,7,2,7,7,4,6,4,5,7,3,7,7,4,6,4,1,1,1,1,1,1,1,4,3,3,4,4,5,5,1,"1,4,5,6,7,8,9",5,2,3,4,3,2,6,4,2,1,3,3,2,4,4,2,2,43,35,NA,NA,1,25,2,2,2,4
"62","2020-03-23T10:54:33Z",2,4,"DE",3,5,3,2,3,3,3,3,4,2,4,2,4,2,8,3,5,2,1,2,3,6,1,3,1,4,5,4,2,1,7,7,6,6,4,6,7,6,7,6,5,4,7,4,4,4,4,4,2,4,5,4,4,4,4,4,4,2,1,1,1,2,1,1,NA,4,6,6,NA,6,6,2,"1,4,5,8",6,5,6,6,6,5,6,6,6,1,3,4,6,2,6,2,1,25,NA,13.333,30,1,46,2,2,2,5
"63","2020-03-23T10:54:33Z",1,1,"DE",6,5,4,5,4,4,4,3,5,3,2,3,5,5,8,2,1,2,1,2,1,5,2,1,4,5,6,3,4,1,6,5,5,3,3,4,4,2,2,1,1,3,5,2,6,5,2,2,7,2,7,2,6,4,2,2,6,2,1,1,1,1,1,2,NA,3,3,4,5,5,NA,2,"1,2,4,5,6,10",6,5,4,5,4,5,4,5,6,5,4,3,5,3,4,1,1,25,NA,23,8,3,18,3,2,2,3
"64","2020-03-23T10:54:58Z",2,4,"DE",4,1,2,2,2,3,3,2,2,3,3,3,2,3,9,1,5,1,1,2,1,6,3,1,6,6,7,5,5,1,3,7,1,4,1,4,4,5,4,1,1,4,1,3,7,5,4,4,7,5,5,4,7,4,5,7,4,1,1,1,1,1,1,1,6,2,5,7,7,7,7,1,"1,4,5,6,7,8,9",7,7,7,7,7,7,7,7,7,1,2,2,6,2,5,1,1,80,30,NA,NA,1,46,2,2,2,4
"65","2020-03-23T10:56:44Z",1,2,"DE",1,5,2,2,3,1,1,3,2,2,1,2,2,3,8,1,1,1,1,2,5,5,4,5,4,4,5,4,1,2,5,6,3,6,7,7,4,5,3,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,NA,5,4,5,NA,NA,6,2,"1,4,5,6,8,9",4,5,5,4,5,5,5,6,6,4,6,6,5,4,5,1,1,90,10,NA,NA,1,26,3,2,2,4
"66","2020-03-23T10:57:03Z",2,4,"DE",6,5,4,5,4,4,4,5,4,5,4,5,5,5,8,1,1,1,1,2,3,4,4,3,5,4,5,4,4,2,6,4,6,3,3,5,6,5,3,2,1,2,5,5,6,5,5,2,4,5,6,5,6,5,5,5,6,2,1,1,1,1,1,1,NA,1,5,7,6,5,7,1,"1,2,6,9",5,6,6,5,6,6,5,6,6,4,4,4,7,2,6,1,1,25,NA,14,4,1,45,2,2,2,3
"67","2020-03-23T10:57:15Z",2,2,"DE",5,4,4,4,4,3,4,4,4,4,3,4,4,4,8,1,1,1,1,2,2,5,2,2,2,5,5,4,3,3,2,4,2,4,4,2,2,3,4,3,2,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,3,2,1,1,1,1,1,1,NA,5,5,5,5,5,5,1,"1,2,4,5,7",6,6,6,5,6,5,5,5,5,4,4,4,6,3,4,1,1,30,33,NA,NA,1,28,3,2,2,5
"68","2020-03-23T10:57:26Z",1,2,"DE",6,5,3,4,3,3,3,3,3,3,3,3,4,3,8,1,1,1,1,2,1,6,4,2,6,6,7,5,3,2,7,5,4,1,3,5,7,2,5,3,1,2,4,4,4,4,2,2,3,2,7,5,4,5,2,2,6,1,1,1,1,1,1,1,7,4,6,7,7,5,7,1,"1,2,4,5,6,8,9,10,11",7,7,7,4,7,6,7,7,7,1,2,2,6,2,6,1,1,25,NA,23,40,1,31,5,2,2,2
"69","2020-03-23T10:59:52Z",2,6,"DE",2,5,3,3,3,2,1,5,4,3,2,2,4,2,8,1,4,1,1,2,1,6,1,1,5,4,2,5,2,5,6,7,3,7,5,6,4,6,7,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,2,2,1,1,2,2,1,NA,NA,3,7,NA,NA,7,1,"1,2,4,5,6,7,8,9",5,3,7,7,5,4,7,6,6,1,2,2,7,3,3,1,1,30,20,NA,NA,1,68,3,2,2,4
"70","2020-03-23T11:03:01Z",1,1,"DE",1,5,3,3,3,3,3,4,4,2,2,2,4,3,8,2,3,1,1,2,3,4,4,4,5,3,3,5,4,1,6,7,4,5,4,5,6,3,5,1,1,3,4,4,5,5,2,2,7,2,4,3,4,4,2,3,7,2,1,1,1,1,1,1,NA,3,4,5,4,4,6,1,"1,4,5,6,8,9,10",4,4,4,4,4,4,4,4,4,1,2,1,6,3,4,1,1,40,25,NA,NA,1,24,1,1,1,4
"71","2020-03-23T11:03:30Z",1,6,"DE",4,4,4,4,3,3,3,4,4,4,3,4,3,4,8,1,1,1,1,2,1,6,1,1,4,4,6,5,3,3,4,7,4,7,6,5,5,6,6,5,4,2,2,2,2,2,1,2,4,2,2,2,2,2,2,3,4,2,1,1,1,2,1,1,NA,6,6,6,NA,4,6,1,"1,4,5,6,7,8,9",7,7,7,6,7,5,4,4,6,3,2,2,6,3,3,1,1,40,5,NA,NA,1,68,2,2,2,5
"72","2020-03-23T11:05:05Z",1,2,"DE",3,5,4,4,4,2,3,4,5,3,2,3,5,5,8,1,1,1,1,2,1,6,3,1,3,5,6,4,1,2,3,3,2,1,1,3,2,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,1,1,3,2,2,1,1,1,1,1,NA,NA,3,3,6,3,5,1,"1,2,4,7",1,3,3,2,4,2,5,4,2,1,1,1,3,5,2,1,1,10,30,NA,NA,1,26,4,2,2,3
"73","2020-03-23T11:07:58Z",2,5,"DE",3,5,2,2,2,1,1,3,3,1,1,1,4,1,8,1,3,1,1,2,5,4,5,5,1,2,1,4,3,4,2,2,7,7,7,7,2,7,3,3,6,6,7,6,4,7,6,6,4,7,2,7,6,7,6,7,5,2,1,1,1,2,1,1,NA,5,1,1,NA,1,1,1,"1,2,4,5,6,7,8,9,11",3,1,2,5,2,2,3,3,4,4,4,4,6,2,3,2,2,10,30,NA,NA,1,64,2,2,2,5
"74","2020-03-23T11:08:15Z",1,5,"DE",2,3,2,3,3,2,2,4,3,1,1,1,3,1,8,4,2,1,1,2,6,4,4,5,3,3,4,4,3,2,4,6,5,7,6,7,3,7,4,3,2,6,6,6,3,3,1,7,4,6,5,6,6,6,7,7,4,2,1,1,1,1,1,2,NA,3,1,2,5,4,NA,2,"1,4,5,6,9,10",2,1,2,4,1,2,3,2,1,4,5,4,2,5,4,1,1,20,25,NA,NA,1,63,3,2,2,4
"75","2020-03-23T11:08:42Z",2,5,"DE",5,5,3,3,3,2,2,4,4,3,3,3,4,4,8,1,2,4,1,2,3,5,2,3,3,6,4,5,3,1,4,7,4,7,4,6,4,6,7,6,4,3,3,3,3,3,3,3,6,3,4,3,3,3,3,4,7,2,1,1,1,2,1,1,NA,4,4,5,NA,4,7,1,"1,4,5,6,10",6,6,7,6,7,5,7,6,7,1,2,1,6,6,6,1,1,6,25,NA,NA,1,61,1,2,2,5
"76","2020-03-23T11:09:02Z",1,6,"DE",1,3,2,1,1,1,1,4,4,3,3,3,3,3,8,1,1,1,1,2,2,5,3,1,5,1,5,4,3,1,3,6,3,3,1,5,1,4,4,3,2,1,2,1,1,1,1,1,4,1,1,1,1,1,1,1,4,2,2,1,1,2,2,2,NA,NA,5,5,NA,NA,NA,2,"1,2,3,4,6,7",5,5,5,4,5,5,5,5,5,8,8,8,6,4,4,1,1,10,15,NA,NA,1,67,2,2,2,4
"77","2020-03-23T11:11:36Z",1,3,"DE",1,3,3,3,3,3,3,3,3,3,3,3,3,3,8,4,4,4,4,2,3,3,3,3,3,3,5,3,3,3,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,4,4,4,4,5,4,5,1,"1",4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,1,1,100,50,NA,NA,2,41,2,2,4,4
"78","2020-03-23T11:15:14Z",1,4,"DE",2,4,2,3,2,2,2,3,4,3,3,3,3,2,8,4,2,5,1,2,2,5,1,1,5,5,5,4,3,3,2,6,4,2,6,4,3,3,4,2,1,3,5,5,6,6,4,4,4,3,6,6,5,6,6,3,5,1,1,1,1,1,1,1,5,5,4,6,4,5,4,1,"1,2,4,5,6,7",7,5,5,5,5,4,6,6,5,2,5,6,6,4,4,1,1,33,30,NA,NA,1,45,4,2,2,4
"79","2020-03-23T11:16:31Z",1,6,"DE",3,5,3,3,2,1,2,4,4,1,4,2,4,3,8,1,1,1,1,2,1,6,1,1,6,1,5,5,3,1,6,7,7,6,3,5,6,6,5,2,1,1,4,1,1,1,1,1,4,1,3,1,1,1,1,1,4,2,2,1,1,2,1,2,NA,NA,6,3,NA,7,NA,2,"1,4,5,6,9",4,4,6,2,4,4,6,4,4,1,3,3,5,3,6,2,2,33,25,NA,NA,1,66,5,2,2,3
"80","2020-03-23T11:17:58Z",2,4,"DE",1,5,4,4,3,1,2,4,5,2,3,2,5,3,8,1,1,1,1,2,3,6,1,1,5,5,6,5,2,1,7,7,1,7,5,5,6,4,4,2,1,3,5,3,4,4,3,4,4,3,3,2,4,3,2,4,3,1,1,1,1,1,1,1,6,3,4,6,7,6,7,1,"1,4,5,6",7,6,7,5,7,6,7,5,7,3,2,3,6,2,4,1,1,30,30,NA,NA,1,50,1,2,2,4
"81","2020-03-23T11:18:08Z",2,4,"DE",1,1,1,1,1,1,1,1,4,1,1,1,4,1,8,1,1,1,1,2,2,4,3,3,4,4,5,4,2,4,5,4,2,6,2,5,5,7,4,4,4,7,3,5,5,6,7,6,3,6,4,4,4,4,5,6,3,2,2,1,1,2,2,2,NA,NA,4,4,NA,NA,NA,1,"10",4,4,4,4,4,4,4,4,4,4,4,4,6,3,3,1,1,20,25,NA,NA,1,53,5,2,1,4
"82","2020-03-23T11:20:49Z",2,4,"DE",4,4,2,3,3,3,2,4,3,3,3,3,4,3,8,2,3,3,1,2,2,6,2,2,5,5,5,4,3,2,6,5,2,4,4,4,6,6,5,3,1,2,3,2,6,3,2,4,4,2,2,2,4,2,3,3,5,2,1,1,1,1,1,2,NA,4,5,6,5,5,NA,2,"1,4,6,7,8,10",6,6,6,5,4,5,6,6,6,3,2,4,5,3,6,1,1,10,30,NA,NA,1,48,2,2,2,3
"83","2020-03-23T11:20:53Z",2,3,"DE",3,4,3,3,2,2,1,4,4,2,3,3,3,3,8,4,4,2,1,2,1,5,2,2,4,5,4,5,3,1,5,7,4,6,4,4,4,5,7,5,3,1,5,2,2,2,1,2,5,2,5,2,3,2,2,2,5,2,1,1,1,1,1,1,NA,5,4,5,4,5,4,1,"1,2,4,5,6,7,8,9,11",4,4,5,5,5,4,5,4,5,1,4,4,5,3,3,1,1,30,30,NA,NA,1,41,5,1,2,5
"84","2020-03-23T11:21:10Z",1,4,"DE",4,4,3,3,3,3,3,4,4,2,3,3,3,3,9,5,3,3,1,2,3,5,2,3,3,4,5,5,3,2,5,5,4,4,4,4,5,4,4,3,1,3,6,3,5,4,3,3,5,3,4,3,4,3,3,3,5,2,1,1,1,2,1,2,NA,4,5,5,NA,4,NA,2,"1,2,4,5,7,11",6,4,5,4,5,3,6,4,4,3,4,4,6,3,3,1,1,10,30,NA,NA,1,48,2,2,2,3
"85","2020-03-23T11:22:09Z",1,6,"DE",5,5,5,5,4,2,4,5,4,4,3,5,3,4,8,1,2,2,1,2,1,6,1,1,5,6,6,5,3,1,7,6,4,1,3,3,7,4,6,4,2,1,5,1,1,4,2,2,3,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,4,2,5,6,6,5,4,1,"1,4,5,6,8,9,10,11",7,6,7,4,4,7,7,7,7,4,6,6,6,1,2,1,1,30,35,NA,NA,1,69,2,2,2,2
"86","2020-03-23T11:22:25Z",1,6,"DE",6,5,4,4,3,3,3,5,4,4,3,4,4,3,8,2,2,1,2,2,2,5,2,2,5,5,6,4,3,2,6,7,6,4,6,7,6,6,6,4,2,6,6,6,6,6,7,4,4,6,4,6,6,6,6,6,7,2,1,1,1,2,1,1,NA,4,5,5,NA,6,3,1,"2,4,5,8,9,10",6,4,6,5,4,3,4,4,4,3,4,2,5,5,5,1,1,15,15,NA,NA,1,65,5,2,2,5
"87","2020-03-23T11:22:34Z",1,2,"DE",2,4,2,3,3,1,1,4,4,2,2,3,4,3,2,4,2,2,1,2,1,4,2,1,3,4,5,5,3,1,4,7,2,4,4,5,4,4,7,6,4,3,5,4,1,4,4,1,4,2,5,4,4,5,2,2,4,2,1,1,2,1,1,1,NA,5,5,NA,5,5,6,1,"1,2,4,5,6,8",5,4,5,4,6,6,6,6,3,4,4,4,6,2,4,1,1,10,25,NA,NA,1,31,3,2,2,4
"88","2020-03-23T11:22:49Z",1,6,"DE",1,4,2,3,3,1,3,4,4,4,3,4,3,3,8,1,1,7,1,2,1,6,1,1,6,5,7,5,3,1,6,7,1,1,1,6,6,6,7,7,2,2,2,1,3,3,1,1,6,1,1,1,2,2,1,1,5,2,1,1,1,2,1,1,NA,2,5,5,NA,6,6,1,"1,2,3,4,5,6,7,9",7,6,6,5,5,5,7,7,7,1,2,2,5,6,7,1,1,40,35,NA,NA,2,71,2,2,2,4
"89","2020-03-23T11:26:39Z",2,5,"DE",5,5,3,3,3,3,2,4,3,2,3,2,3,4,8,1,1,1,1,2,3,3,2,2,3,4,5,5,2,3,4,7,5,7,4,6,4,6,4,4,4,3,2,3,5,5,4,6,1,4,4,4,4,4,4,6,4,2,1,1,1,2,1,2,NA,5,6,7,NA,7,NA,1,"1,4,5,9",4,3,6,6,6,4,5,5,5,3,3,3,4,3,3,1,1,20,50,NA,NA,3,60,1,2,2,6
"90","2020-03-23T11:27:08Z",1,3,"DE",2,5,4,4,1,1,2,5,4,2,3,3,4,4,8,1,3,1,1,2,2,6,1,3,5,5,6,5,2,3,4,6,5,4,2,3,2,5,6,5,3,3,2,2,6,6,3,1,4,4,6,2,5,5,2,2,5,2,1,1,1,2,1,1,NA,5,5,7,NA,7,7,2,"1,2,4,5,6,8",5,4,5,5,6,4,5,5,6,2,4,4,5,5,2,2,1,30,40,NA,NA,1,40,3,2,2,5
"91","2020-03-23T11:27:24Z",2,2,"DE",2,5,2,3,3,3,3,3,4,2,1,2,3,3,8,1,2,1,1,2,4,5,2,2,5,4,3,4,4,2,5,6,4,3,5,5,5,6,5,2,1,5,5,6,4,6,5,3,5,5,5,6,4,5,4,3,6,1,1,1,1,1,1,1,5,4,4,6,6,5,6,1,"1,2,4,5,6,7,9,11",4,3,4,4,5,5,5,4,5,3,3,3,5,3,5,2,2,40,30,NA,NA,1,30,2,2,1,4
"92","2020-03-23T11:28:01Z",2,6,"DE",2,5,3,3,3,2,3,4,4,3,3,3,5,3,8,1,2,6,1,2,1,6,1,1,5,6,7,5,3,1,7,7,3,4,7,6,6,6,7,5,4,5,5,6,4,6,2,1,5,5,6,5,6,5,5,2,4,2,1,1,1,2,1,2,NA,7,6,6,NA,6,NA,1,"1,2,4,5,7,8",6,5,7,6,6,6,5,5,6,3,2,2,6,3,7,1,1,4,0,NA,NA,1,75,2,2,2,2
"93","2020-03-23T11:29:22Z",2,3,"DE",6,5,5,5,4,5,4,4,4,5,5,5,5,4,1,5,6,6,7,2,6,5,5,5,6,5,7,4,4,5,7,5,6,6,7,6,6,6,6,6,7,6,7,5,7,6,7,7,6,4,6,6,6,6,5,6,5,1,1,1,1,1,1,1,6,6,7,6,6,6,6,1,"1,7",6,5,6,5,6,5,6,6,5,6,7,7,6,5,6,1,1,40,33,NA,NA,2,44,2,1,1,4
"94","2020-03-23T11:30:59Z",2,6,"DE",5,3,2,2,2,4,2,5,5,3,2,3,5,4,2,1,3,3,1,2,3,5,5,5,3,5,6,5,5,3,3,6,1,1,1,4,5,7,5,1,1,1,1,1,2,1,1,1,7,1,1,1,1,1,1,1,5,2,1,1,1,2,2,2,NA,6,7,6,NA,NA,NA,1,"1,4,6,7",7,7,7,7,6,7,7,6,7,6,6,6,7,7,7,1,1,80,35,NA,NA,3,71,2,2,1,5
"95","2020-03-23T11:32:24Z",1,4,"DE",4,3,3,3,3,3,2,3,2,2,3,2,3,3,3,3,5,4,1,2,3,5,3,4,3,4,4,4,2,3,5,5,5,5,4,4,4,5,4,3,3,4,3,3,3,4,3,5,4,4,4,5,4,3,6,5,4,1,1,1,1,1,1,1,4,5,3,5,4,6,4,1,"6,8",NA,3,3,4,5,4,3,3,4,6,5,5,NA,4,5,2,2,45,5,NA,NA,2,46,4,2,2,4
"96","2020-03-23T11:32:28Z",1,2,"DE",1,5,3,5,3,2,3,4,3,3,1,3,3,4,8,4,5,4,1,2,2,5,5,3,5,5,6,5,4,1,7,5,3,6,2,4,5,6,3,2,1,5,5,4,7,3,4,6,6,5,6,4,7,4,4,7,6,2,1,1,1,2,1,1,NA,1,3,6,NA,4,6,1,"1,4,5,6,8,9",5,4,4,4,4,5,6,5,3,2,3,3,2,3,5,2,1,33,25,NA,NA,1,33,5,2,2,4
"97","2020-03-23T11:32:49Z",2,6,"DE",2,4,2,3,3,2,3,5,4,2,3,3,4,2,8,1,1,1,1,2,2,6,2,2,5,5,7,5,3,2,2,6,4,3,1,3,2,4,7,5,3,1,1,2,1,1,2,1,5,1,7,1,2,4,2,2,4,2,1,1,1,2,1,2,NA,3,4,6,NA,4,NA,1,"1,4,6,8,10",7,6,6,6,6,5,6,6,7,2,2,2,6,2,3,1,1,10,30,NA,NA,3,76,2,2,2,3
"98","2020-03-23T11:33:04Z",1,1,"DE",3,1,3,4,3,1,3,4,5,2,2,1,5,2,9,1,1,1,1,2,4,2,4,5,4,6,7,5,4,2,7,3,7,3,7,2,7,4,2,1,1,2,4,1,6,7,2,1,5,2,4,1,3,7,1,1,6,2,1,1,1,1,1,1,NA,1,4,7,7,4,7,1,"1,4,5,7,10",7,5,7,5,7,3,3,4,4,3,3,3,6,2,2,1,1,25,NA,20,NA,1,22,3,2,2,1
"99","2020-03-23T11:33:24Z",1,4,"DE",4,5,4,5,4,1,3,5,5,5,4,5,4,5,8,1,1,1,1,2,1,6,1,1,6,6,4,5,3,1,6,7,6,6,1,7,6,5,7,4,1,1,2,1,1,1,1,2,5,1,2,1,1,1,1,2,5,2,1,1,1,1,1,1,NA,1,7,7,6,6,7,1,"1,4,5,7,8,9,10",7,6,7,6,7,6,7,7,7,1,8,8,7,4,3,1,1,NA,NA,NA,NA,1,45,2,2,2,4
"100","2020-03-23T11:33:31Z",2,3,"DE",4,5,4,3,2,1,1,4,3,3,2,3,3,3,9,4,2,4,1,2,2,5,2,2,5,5,6,4,4,2,4,7,6,6,6,6,2,3,4,4,4,2,4,2,3,3,2,3,6,3,4,2,2,4,5,4,6,2,1,1,1,1,1,2,NA,3,3,5,5,4,NA,1,"1,2,4",7,5,5,5,5,4,6,5,5,1,4,5,5,2,6,1,1,50,50,NA,NA,2,44,3,2,2,4
"101","2020-03-23T11:33:59Z",2,4,"DE",3,5,4,5,4,2,4,4,4,3,3,4,4,3,9,1,4,3,1,2,2,6,1,1,6,5,5,3,3,3,3,6,6,1,6,5,3,6,6,3,1,6,2,6,7,6,7,1,4,4,5,4,2,4,2,1,4,2,1,1,1,1,1,1,NA,3,5,4,6,7,5,1,"1,3,4,5,6,7,9,11",6,5,6,5,4,2,7,6,5,3,6,7,5,2,3,1,1,25,NA,35,20,2,47,2,2,2,3
"102","2020-03-23T11:34:56Z",2,5,"DE",5,4,4,4,3,2,2,4,4,2,3,3,4,3,8,1,1,1,1,2,3,5,2,4,4,4,5,4,2,3,5,3,4,5,5,4,5,5,3,2,1,2,3,1,2,3,1,1,3,2,2,1,1,2,1,1,3,2,2,1,1,2,2,2,NA,NA,5,5,NA,NA,NA,2,"1,4,5",4,4,4,5,5,4,4,4,5,2,4,4,5,3,4,1,1,4,30,NA,NA,1,62,5,2,2,3
"103","2020-03-23T11:34:56Z",2,3,"DE",4,5,4,4,3,3,3,4,5,3,3,2,5,3,8,4,3,2,1,2,4,5,2,3,2,5,4,4,2,2,6,5,4,7,6,5,7,7,6,3,1,5,4,4,6,4,3,5,4,5,6,3,6,4,5,7,6,2,1,1,1,1,1,1,NA,5,6,6,7,7,6,1,"1,3,5,9",6,6,7,6,6,7,7,7,7,6,6,5,7,4,4,1,1,25,NA,24,4,1,35,5,2,2,4
"104","2020-03-23T11:37:35Z",1,6,"DE",6,5,4,5,4,3,4,5,5,4,4,4,5,4,8,1,1,1,1,2,1,6,1,1,6,6,7,5,3,3,3,7,1,1,1,3,3,1,7,7,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,2,2,1,1,2,1,1,NA,NA,7,7,NA,7,7,1,"1,4,5,6,7",7,7,7,4,7,5,3,3,7,1,3,3,7,2,2,1,1,3,10,NA,NA,1,69,4,2,2,5
"105","2020-03-23T11:37:54Z",2,6,"DE",2,4,3,3,3,1,1,4,4,1,2,2,4,3,8,5,5,3,1,2,1,6,1,1,6,4,6,5,3,1,7,7,5,7,6,6,6,7,6,5,5,6,5,5,7,6,6,5,6,6,6,5,6,6,5,6,5,2,2,1,1,1,1,1,NA,NA,5,6,6,6,6,1,"1,4,5,6,8,10,11",5,4,6,6,6,5,5,5,5,1,1,1,6,2,2,1,1,25,NA,40,5,1,66,2,2,2,6
"106","2020-03-23T11:39:32Z",2,6,"DE",4,5,3,3,2,1,1,3,2,1,1,2,3,1,8,1,1,1,1,2,2,6,4,2,5,4,4,4,3,3,2,7,4,7,2,7,2,7,7,7,7,7,1,6,7,5,7,7,3,7,4,6,6,6,7,7,3,2,2,1,1,2,1,1,NA,NA,4,5,NA,7,3,1,"1,4,5,6,7",7,6,5,5,3,5,6,6,6,3,3,3,6,5,7,1,1,20,25,NA,NA,1,72,2,2,2,5
"107","2020-03-23T11:40:58Z",2,1,"DE",1,5,3,4,3,1,2,4,4,2,2,2,4,3,8,5,6,4,1,2,3,6,4,3,4,5,3,4,3,2,1,5,3,6,3,3,1,4,4,1,1,1,5,3,4,5,2,6,4,2,5,2,3,4,4,5,4,2,2,1,1,1,1,2,NA,NA,2,4,5,4,NA,2,"1,4,6",5,2,3,3,3,1,3,4,3,2,4,3,3,3,4,1,1,10,25,NA,NA,1,24,3,2,2,6
